customer_id,month,mrr,country
C0068,2022-08-01,999,DE
C0068,2022-09-01,149,DE
C0068,2022-10-01,999,DE
C0068,2023-01-01,49,DE
C0068,2023-02-01,999,DE
C0068,2023-03-01,149,DE
C0068,2023-04-01,999,DE
C0068,2023-05-01,399,DE
C0068,2023-06-01,999,DE
C0068,2023-07-01,999,DE
C0068,2023-11-01,999,DE
C0068,2023-12-01,399,DE
C0069,2021-01-01,49,IN
C0069,2021-02-01,999,IN
C0069,2021-04-01,149,IN
C0069,2021-06-01,149,IN
C0069,2021-07-01,149,IN
C0069,2021-09-01,999,IN
C0069,2021-10-01,49,IN
C0069,2021-12-01,49,IN
C0069,2022-01-01,999,IN
C0069,2022-02-01,149,IN
C0069,2022-03-01,49,IN
C0069,2022-04-01,49,IN
C0069,2022-05-01,149,IN
C0069,2022-08-01,999,IN
C0069,2022-09-01,399,IN
C0069,2022-11-01,999,IN
C0069,2022-12-01,149,IN
C0069,2023-01-01,149,IN
C0069,2023-02-01,149,IN
C0069,2023-03-01,999,IN
C0069,2023-04-01,999,IN
C0069,2023-05-01,149,IN
C0069,2023-06-01,999,IN
C0069,2023-08-01,149,IN
C0069,2023-09-01,149,IN
C0069,2023-10-01,49,IN
C0069,2023-11-01,999,IN
C0069,2023-12-01,49,IN
C0070,2021-02-01,149,AU
C0070,2021-04-01,999,AU
C0070,2021-05-01,399,AU
C0070,2021-06-01,999,AU
C0070,2021-07-01,999,AU
C0070,2021-08-01,999,AU
C0070,2021-09-01,399,AU
C0070,2021-10-01,399,AU
C0070,2021-11-01,49,AU
C0070,2021-12-01,49,AU
C0070,2022-01-01,999,AU
C0070,2022-02-01,149,AU
C0070,2022-05-01,399,AU
C0070,2022-06-01,399,AU
C0070,2022-07-01,999,AU
C0070,2022-08-01,49,AU
C0070,2022-09-01,399,AU
C0070,2022-10-01,399,AU
C0070,2022-11-01,999,AU
C0070,2022-12-01,49,AU
C0070,2023-01-01,49,AU
C0070,2023-03-01,399,AU
C0070,2023-04-01,49,AU
C0070,2023-05-01,49,AU
C0070,2023-06-01,49,AU
C0070,2023-07-01,999,AU
C0070,2023-08-01,399,AU
C0070,2023-09-01,399,AU
C0070,2023-10-01,149,AU
C0070,2023-11-01,999,AU
C0071,2021-01-01,149,AU
C0071,2021-02-01,149,AU
C0071,2021-04-01,999,AU
C0071,2021-05-01,999,AU
C0071,2021-06-01,999,AU
C0071,2021-07-01,399,AU
C0071,2021-08-01,49,AU
C0071,2021-09-01,49,AU
C0071,2021-10-01,149,AU
C0071,2021-11-01,149,AU
C0071,2022-01-01,399,AU
C0071,2022-02-01,999,AU
C0071,2022-03-01,49,AU
C0071,2022-04-01,49,AU
C0071,2022-05-01,149,AU
C0071,2022-08-01,399,AU
C0071,2022-09-01,999,AU
C0071,2022-10-01,399,AU
C0071,2022-11-01,399,AU
C0071,2022-12-01,49,AU
C0071,2023-02-01,999,AU
C0071,2023-03-01,149,AU
C0071,2023-04-01,399,AU
C0071,2023-06-01,999,AU
C0071,2023-07-01,399,AU
C0071,2023-11-01,399,AU
C0071,2023-12-01,399,AU
C0072,2021-04-01,49,AU
C0072,2021-06-01,49,AU
C0072,2021-07-01,999,AU
C0072,2021-08-01,149,AU
C0072,2021-09-01,149,AU
C0072,2021-11-01,149,AU
C0072,2021-12-01,49,AU
C0072,2022-01-01,149,AU
C0072,2022-03-01,999,AU
C0072,2022-04-01,999,AU
C0072,2022-05-01,49,AU
C0072,2022-06-01,399,AU
C0072,2022-08-01,49,AU
C0072,2022-09-01,49,AU
C0072,2022-10-01,49,AU
C0072,2022-11-01,149,AU
C0072,2022-12-01,149,AU
C0072,2023-01-01,149,AU
C0072,2023-02-01,149,AU
C0072,2023-03-01,999,AU
C0072,2023-04-01,149,AU
C0072,2023-05-01,399,AU
C0072,2023-06-01,49,AU
C0072,2023-07-01,149,AU
C0072,2023-09-01,49,AU
C0072,2023-11-01,149,AU
C0072,2023-12-01,399,AU
C0073,2021-01-01,149,IN
C0073,2021-02-01,149,IN
C0073,2021-03-01,999,IN
C0073,2021-04-01,149,IN
C0073,2021-05-01,149,IN
C0073,2021-06-01,49,IN
C0073,2021-07-01,149,IN
C0073,2021-08-01,399,IN
C0073,2021-09-01,149,IN
C0073,2021-11-01,49,IN
C0073,2021-12-01,399,IN
C0073,2022-03-01,49,IN
C0073,2022-04-01,49,IN
C0073,2022-06-01,49,IN
C0073,2022-07-01,399,IN
C0073,2022-08-01,149,IN
C0073,2022-09-01,999,IN
C0073,2022-10-01,399,IN
C0073,2022-11-01,149,IN
C0073,2023-01-01,999,IN
C0073,2023-02-01,399,IN
C0073,2023-03-01,399,IN
C0073,2023-04-01,149,IN
C0073,2023-05-01,399,IN
C0073,2023-06-01,149,IN
C0073,2023-07-01,149,IN
C0073,2023-08-01,999,IN
C0073,2023-09-01,999,IN
C0073,2023-10-01,399,IN
C0073,2023-11-01,399,IN
C0073,2023-12-01,149,IN
C0074,2021-01-01,149,DE
C0074,2021-04-01,149,DE
C0074,2021-05-01,999,DE
C0074,2021-06-01,49,DE
C0074,2021-07-01,999,DE
C0074,2021-08-01,399,DE
C0074,2021-09-01,999,DE
C0074,2021-10-01,399,DE
C0074,2021-12-01,49,DE
C0074,2022-03-01,399,DE
C0074,2022-07-01,49,DE
C0074,2022-08-01,49,DE
C0074,2022-09-01,399,DE
C0074,2022-10-01,49,DE
C0074,2022-11-01,399,DE
C0074,2022-12-01,399,DE
C0074,2023-01-01,49,DE
C0074,2023-02-01,49,DE
C0074,2023-05-01,999,DE
C0074,2023-06-01,149,DE
C0074,2023-08-01,49,DE
C0074,2023-09-01,149,DE
C0074,2023-10-01,49,DE
C0074,2023-11-01,999,DE
C0075,2021-01-01,149,AU
C0075,2021-02-01,149,AU
C0075,2021-03-01,399,AU
C0075,2021-04-01,49,AU
C0075,2021-06-01,149,AU
C0075,2021-07-01,999,AU
C0075,2021-08-01,999,AU
C0075,2021-10-01,149,AU
C0075,2021-11-01,999,AU
C0075,2021-12-01,49,AU
C0075,2022-01-01,149,AU
C0075,2022-02-01,999,AU
C0075,2022-05-01,49,AU
C0075,2022-06-01,49,AU
C0075,2022-07-01,149,AU
C0075,2022-08-01,49,AU
C0075,2022-09-01,149,AU
C0075,2022-10-01,149,AU
C0075,2022-11-01,49,AU
C0075,2023-01-01,999,AU
C0075,2023-02-01,999,AU
C0075,2023-03-01,149,AU
C0075,2023-04-01,49,AU
C0075,2023-05-01,149,AU
C0075,2023-07-01,999,AU
C0075,2023-08-01,49,AU
C0075,2023-10-01,999,AU
C0075,2023-11-01,399,AU
C0075,2023-12-01,399,AU
C0076,2021-01-01,149,CA
C0076,2021-02-01,999,CA
C0076,2021-03-01,399,CA
C0076,2021-04-01,399,CA
C0076,2021-05-01,399,CA
C0076,2021-06-01,399,CA
C0076,2021-07-01,399,CA
C0076,2021-08-01,49,CA
C0076,2021-09-01,49,CA
C0076,2021-10-01,49,CA
C0076,2021-11-01,399,CA
C0076,2022-01-01,49,CA
C0076,2022-03-01,149,CA
C0076,2022-04-01,49,CA
C0076,2022-05-01,149,CA
C0076,2022-06-01,149,CA
C0076,2022-07-01,999,CA
C0076,2022-08-01,399,CA
C0076,2022-09-01,999,CA
C0076,2022-10-01,999,CA
C0076,2022-11-01,149,CA
C0076,2022-12-01,49,CA
C0076,2023-01-01,999,CA
C0076,2023-03-01,399,CA
C0076,2023-04-01,149,CA
C0076,2023-05-01,399,CA
C0076,2023-06-01,399,CA
C0076,2023-07-01,49,CA
C0076,2023-08-01,149,CA
C0076,2023-09-01,999,CA
C0076,2023-10-01,49,CA
C0076,2023-11-01,399,CA
C0076,2023-12-01,49,CA
C0077,2021-02-01,49,IN
C0077,2021-03-01,49,IN
C0077,2021-06-01,49,IN
C0077,2021-07-01,149,IN
C0077,2021-08-01,149,IN
C0077,2021-09-01,999,IN
C0077,2021-10-01,49,IN
C0077,2021-12-01,149,IN
C0077,2022-02-01,149,IN
C0077,2022-03-01,149,IN
C0077,2022-04-01,999,IN
C0077,2022-05-01,49,IN
C0077,2022-06-01,999,IN
C0077,2022-08-01,399,IN
C0077,2022-09-01,999,IN
C0077,2022-10-01,49,IN
C0077,2022-11-01,49,IN
C0077,2022-12-01,49,IN
C0077,2023-01-01,149,IN
C0077,2023-03-01,999,IN
C0077,2023-04-01,999,IN
C0077,2023-05-01,149,IN
C0077,2023-06-01,399,IN
C0077,2023-08-01,399,IN
C0077,2023-09-01,999,IN
C0077,2023-10-01,49,IN
C0077,2023-12-01,149,IN
C0078,2021-01-01,149,IN
C0078,2021-02-01,149,IN
C0078,2021-03-01,149,IN
C0078,2021-04-01,399,IN
C0078,2021-05-01,149,IN
C0078,2021-06-01,49,IN
C0078,2021-07-01,999,IN
C0078,2021-08-01,399,IN
C0078,2021-09-01,149,IN
C0078,2021-10-01,399,IN
C0078,2022-01-01,49,IN
C0078,2022-02-01,149,IN
C0078,2022-03-01,399,IN
C0078,2022-04-01,999,IN
C0078,2022-05-01,399,IN
C0078,2022-06-01,999,IN
C0078,2022-07-01,149,IN
C0078,2022-08-01,999,IN
C0078,2022-10-01,149,IN
C0078,2022-11-01,49,IN
C0078,2022-12-01,49,IN
C0078,2023-01-01,399,IN
C0078,2023-02-01,399,IN
C0078,2023-03-01,49,IN
C0078,2023-04-01,149,IN
C0078,2023-05-01,49,IN
C0078,2023-06-01,49,IN
C0078,2023-07-01,399,IN
C0078,2023-08-01,149,IN
C0078,2023-09-01,149,IN
C0078,2023-10-01,49,IN
C0078,2023-11-01,399,IN
C0078,2023-12-01,149,IN
C0079,2021-01-01,149,DE
C0079,2021-02-01,49,DE
C0079,2021-03-01,999,DE
C0079,2021-05-01,999,DE
C0079,2021-07-01,49,DE
C0079,2021-09-01,149,DE
C0079,2021-10-01,149,DE
C0079,2021-11-01,49,DE
C0079,2021-12-01,999,DE
C0079,2022-01-01,49,DE
C0079,2022-02-01,49,DE
C0079,2022-03-01,49,DE
C0079,2022-04-01,149,DE
C0079,2022-05-01,149,DE
C0079,2022-06-01,149,DE
C0079,2022-07-01,149,DE
C0079,2022-08-01,999,DE
C0079,2022-09-01,399,DE
C0079,2022-11-01,999,DE
C0079,2022-12-01,149,DE
C0079,2023-01-01,49,DE
C0079,2023-02-01,399,DE
C0079,2023-03-01,149,DE
C0079,2023-04-01,149,DE
C0079,2023-05-01,399,DE
C0079,2023-06-01,399,DE
C0079,2023-07-01,149,DE
C0079,2023-09-01,999,DE
C0079,2023-10-01,999,DE
C0079,2023-11-01,999,DE
C0079,2023-12-01,999,DE
C0080,2021-01-01,49,IN
C0080,2021-05-01,399,IN
C0080,2021-06-01,149,IN
C0080,2021-07-01,49,IN
C0080,2021-08-01,399,IN
C0080,2021-09-01,399,IN
C0080,2021-10-01,999,IN
C0080,2021-12-01,399,IN
C0080,2022-01-01,399,IN
C0080,2022-02-01,399,IN
C0080,2022-03-01,399,IN
C0080,2022-04-01,49,IN
C0080,2022-05-01,49,IN
C0080,2022-06-01,149,IN
C0080,2022-07-01,49,IN
C0080,2022-08-01,999,IN
C0080,2022-09-01,49,IN
C0080,2022-10-01,49,IN
C0080,2022-11-01,149,IN
C0080,2022-12-01,399,IN
C0080,2023-01-01,999,IN
C0080,2023-03-01,149,IN
C0080,2023-04-01,49,IN
C0080,2023-05-01,149,IN
C0080,2023-06-01,149,IN
C0080,2023-07-01,149,IN
C0080,2023-08-01,999,IN
C0080,2023-09-01,999,IN
C0080,2023-12-01,999,IN
C0081,2021-03-01,399,IN
C0081,2021-05-01,999,IN
C0081,2021-06-01,399,IN
C0081,2021-07-01,999,IN
C0081,2021-08-01,999,IN
C0081,2021-09-01,399,IN
C0081,2021-10-01,399,IN
C0081,2021-11-01,999,IN
C0081,2021-12-01,399,IN
C0081,2022-01-01,399,IN
C0081,2022-02-01,49,IN
C0081,2022-03-01,999,IN
C0081,2022-04-01,49,IN
C0081,2022-07-01,999,IN
C0081,2022-11-01,49,IN
C0081,2022-12-01,399,IN
C0081,2023-01-01,999,IN
C0081,2023-02-01,149,IN
C0081,2023-03-01,49,IN
C0081,2023-06-01,149,IN
C0081,2023-07-01,49,IN
C0081,2023-09-01,399,IN
C0081,2023-12-01,149,IN
C0082,2021-02-01,49,AU
C0082,2021-03-01,49,AU
C0082,2021-04-01,399,AU
C0082,2021-05-01,49,AU
C0082,2021-06-01,399,AU
C0082,2021-07-01,999,AU
C0082,2021-08-01,49,AU
C0082,2021-09-01,49,AU
C0082,2021-10-01,999,AU
C0082,2022-01-01,399,AU
C0082,2022-02-01,999,AU
C0082,2022-03-01,49,AU
C0082,2022-04-01,149,AU
C0082,2022-05-01,149,AU
C0082,2022-06-01,399,AU
C0082,2022-07-01,999,AU
C0082,2022-08-01,49,AU
C0082,2022-09-01,149,AU
C0082,2022-10-01,149,AU
C0082,2022-11-01,999,AU
C0082,2022-12-01,49,AU
C0082,2023-03-01,49,AU
C0082,2023-04-01,999,AU
C0082,2023-05-01,49,AU
C0082,2023-06-01,49,AU
C0082,2023-07-01,999,AU
C0082,2023-10-01,49,AU
C0082,2023-11-01,49,AU
C0082,2023-12-01,999,AU
C0083,2021-01-01,149,DE
C0083,2021-02-01,49,DE
C0083,2021-03-01,999,DE
C0083,2021-04-01,49,DE
C0083,2021-05-01,49,DE
C0083,2021-06-01,999,DE
C0083,2021-07-01,49,DE
C0083,2021-08-01,999,DE
C0083,2021-09-01,999,DE
C0083,2021-10-01,999,DE
C0083,2021-11-01,999,DE
C0083,2021-12-01,999,DE
C0083,2022-03-01,999,DE
C0083,2022-04-01,149,DE
C0083,2022-05-01,399,DE
C0083,2022-06-01,399,DE
C0083,2022-07-01,999,DE
C0083,2022-08-01,49,DE
C0083,2022-11-01,49,DE
C0083,2022-12-01,399,DE
C0083,2023-01-01,999,DE
C0083,2023-02-01,999,DE
C0083,2023-03-01,999,DE
C0083,2023-04-01,149,DE
C0083,2023-05-01,399,DE
C0083,2023-06-01,49,DE
C0083,2023-07-01,149,DE
C0083,2023-09-01,149,DE
C0083,2023-10-01,999,DE
C0083,2023-11-01,149,DE
C0083,2023-12-01,999,DE
C0084,2021-01-01,49,AU
C0084,2021-02-01,49,AU
C0084,2021-03-01,399,AU
C0084,2021-04-01,49,AU
C0084,2021-05-01,399,AU
C0084,2021-07-01,999,AU
C0084,2021-08-01,149,AU
C0084,2021-09-01,149,AU
C0084,2021-10-01,999,AU
C0084,2021-11-01,149,AU
C0084,2021-12-01,999,AU
C0084,2022-01-01,399,AU
C0084,2022-02-01,149,AU
C0084,2022-03-01,399,AU
C0084,2022-06-01,149,AU
C0084,2022-07-01,999,AU
C0084,2022-08-01,399,AU
C0084,2023-02-01,49,AU
C0084,2023-03-01,49,AU
C0084,2023-04-01,999,AU
C0084,2023-05-01,399,AU
C0084,2023-06-01,399,AU
C0084,2023-07-01,999,AU
C0084,2023-09-01,999,AU
C0084,2023-10-01,49,AU
C0084,2023-11-01,149,AU
C0084,2023-12-01,49,AU
C0085,2021-01-01,399,AU
C0085,2021-02-01,999,AU
C0085,2021-03-01,399,AU
C0085,2021-04-01,399,AU
C0085,2021-07-01,49,AU
C0085,2021-08-01,999,AU
C0085,2021-09-01,399,AU
C0085,2021-10-01,999,AU
C0085,2021-11-01,49,AU
C0085,2021-12-01,999,AU
C0085,2022-02-01,999,AU
C0085,2022-05-01,149,AU
C0085,2022-06-01,399,AU
C0085,2022-07-01,49,AU
C0085,2022-08-01,999,AU
C0085,2022-09-01,49,AU
C0085,2022-10-01,399,AU
C0085,2022-11-01,399,AU
C0085,2022-12-01,149,AU
C0085,2023-01-01,49,AU
C0085,2023-03-01,399,AU
C0085,2023-04-01,399,AU
C0085,2023-05-01,999,AU
C0085,2023-06-01,399,AU
C0085,2023-07-01,399,AU
C0085,2023-09-01,399,AU
C0085,2023-10-01,49,AU
C0085,2023-12-01,49,AU
C0086,2021-01-01,49,DE
C0086,2021-02-01,49,DE
C0086,2021-03-01,399,DE
C0086,2021-05-01,149,DE
C0086,2021-06-01,149,DE
C0086,2021-09-01,999,DE
C0086,2021-10-01,49,DE
C0086,2021-12-01,399,DE
C0086,2022-01-01,999,DE
C0086,2022-02-01,149,DE
C0086,2022-03-01,999,DE
C0086,2022-04-01,49,DE
C0086,2022-06-01,49,DE
C0086,2022-07-01,999,DE
C0086,2022-08-01,999,DE
C0086,2022-09-01,149,DE
C0086,2022-10-01,49,DE
C0086,2022-11-01,49,DE
C0086,2023-01-01,49,DE
C0086,2023-02-01,999,DE
C0086,2023-04-01,149,DE
C0086,2023-05-01,999,DE
C0086,2023-07-01,399,DE
C0086,2023-08-01,999,DE
C0086,2023-09-01,49,DE
C0086,2023-11-01,149,DE
C0086,2023-12-01,49,DE
C0087,2021-01-01,149,US
C0087,2021-02-01,49,US
C0087,2021-03-01,149,US
C0087,2021-04-01,999,US
C0087,2021-05-01,49,US
C0087,2021-06-01,49,US
C0087,2021-07-01,49,US
C0087,2021-09-01,399,US
C0087,2021-11-01,149,US
C0087,2021-12-01,49,US
C0087,2022-02-01,999,US
C0087,2022-03-01,49,US
C0087,2022-04-01,999,US
C0087,2022-05-01,49,US
C0087,2022-07-01,999,US
C0087,2022-08-01,999,US
C0087,2022-09-01,49,US
C0087,2022-12-01,49,US
C0087,2023-01-01,49,US
C0087,2023-02-01,49,US
C0087,2023-03-01,999,US
C0087,2023-04-01,999,US
C0087,2023-05-01,49,US
C0087,2023-07-01,399,US
C0087,2023-09-01,149,US
C0087,2023-10-01,49,US
C0087,2023-11-01,149,US
C0087,2023-12-01,399,US
C0088,2021-02-01,999,AU
C0088,2021-03-01,49,AU
C0088,2021-05-01,149,AU
C0088,2021-06-01,399,AU
C0088,2021-07-01,49,AU
C0088,2021-08-01,399,AU
C0088,2021-09-01,49,AU
C0088,2021-10-01,49,AU
C0088,2021-11-01,999,AU
C0088,2021-12-01,399,AU
C0088,2022-02-01,399,AU
C0088,2022-03-01,149,AU
C0088,2022-06-01,149,AU
C0088,2022-08-01,999,AU
C0088,2022-09-01,999,AU
C0088,2022-10-01,399,AU
C0088,2022-11-01,149,AU
C0088,2022-12-01,49,AU
C0088,2023-01-01,49,AU
C0088,2023-02-01,399,AU
C0088,2023-05-01,999,AU
C0088,2023-07-01,149,AU
C0088,2023-08-01,149,AU
C0088,2023-09-01,999,AU
C0088,2023-10-01,49,AU
C0088,2023-12-01,999,AU
C0089,2021-01-01,399,CA
C0089,2021-02-01,49,CA
C0089,2021-03-01,49,CA
C0089,2021-04-01,149,CA
C0089,2021-05-01,999,CA
C0089,2021-07-01,999,CA
C0089,2021-08-01,49,CA
C0089,2021-09-01,49,CA
C0089,2021-10-01,149,CA
C0089,2021-12-01,149,CA
C0089,2022-01-01,399,CA
C0089,2022-02-01,49,CA
C0089,2022-03-01,399,CA
C0089,2022-06-01,49,CA
C0089,2022-07-01,999,CA
C0089,2022-08-01,49,CA
C0089,2022-09-01,999,CA
C0089,2022-10-01,149,CA
C0089,2022-11-01,999,CA
C0089,2022-12-01,999,CA
C0089,2023-03-01,999,CA
C0089,2023-05-01,399,CA
C0089,2023-06-01,999,CA
C0089,2023-08-01,399,CA
C0089,2023-10-01,49,CA
C0089,2023-11-01,49,CA
C0089,2023-12-01,999,CA
C0090,2021-01-01,49,CA
C0090,2021-02-01,399,CA
C0090,2021-03-01,49,CA
C0090,2021-04-01,149,CA
C0090,2021-05-01,399,CA
C0090,2021-06-01,49,CA
C0090,2021-07-01,149,CA
C0090,2021-09-01,399,CA
C0090,2021-10-01,49,CA
C0090,2021-11-01,399,CA
C0090,2021-12-01,999,CA
C0090,2022-01-01,399,CA
C0090,2022-02-01,399,CA
C0090,2022-03-01,999,CA
C0090,2022-04-01,149,CA
C0090,2022-05-01,149,CA
C0090,2022-06-01,399,CA
C0090,2022-07-01,149,CA
C0090,2022-08-01,999,CA
C0090,2022-10-01,149,CA
C0090,2022-11-01,999,CA
C0090,2023-01-01,49,CA
C0090,2023-02-01,149,CA
C0090,2023-03-01,149,CA
C0090,2023-04-01,999,CA
C0090,2023-06-01,149,CA
C0090,2023-07-01,49,CA
C0090,2023-08-01,149,CA
C0090,2023-09-01,149,CA
C0090,2023-10-01,399,CA
C0090,2023-11-01,49,CA
C0090,2023-12-01,149,CA
C0091,2021-01-01,49,IN
C0091,2021-03-01,149,IN
C0091,2021-04-01,49,IN
C0091,2021-05-01,999,IN
C0091,2021-07-01,399,IN
C0091,2021-08-01,999,IN
C0091,2021-09-01,149,IN
C0091,2021-10-01,149,IN
C0091,2021-11-01,149,IN
C0091,2021-12-01,399,IN
C0091,2022-01-01,49,IN
C0091,2022-02-01,399,IN
C0091,2022-03-01,999,IN
C0091,2022-04-01,399,IN
C0091,2022-05-01,999,IN
C0091,2022-06-01,149,IN
C0091,2022-09-01,49,IN
C0091,2022-10-01,399,IN
C0091,2022-11-01,999,IN
C0091,2022-12-01,999,IN
C0091,2023-01-01,399,IN
C0091,2023-02-01,49,IN
C0091,2023-03-01,49,IN
C0091,2023-04-01,49,IN
C0091,2023-06-01,399,IN
C0091,2023-08-01,49,IN
C0091,2023-09-01,999,IN
C0091,2023-10-01,999,IN
C0092,2021-01-01,999,CA
C0092,2021-02-01,399,CA
C0092,2021-05-01,999,CA
C0092,2021-06-01,49,CA
C0092,2021-07-01,399,CA
C0092,2021-08-01,49,CA
C0092,2021-09-01,999,CA
C0092,2021-10-01,399,CA
C0092,2021-11-01,999,CA
C0092,2021-12-01,399,CA
C0092,2022-02-01,49,CA
C0092,2022-03-01,149,CA
C0092,2022-04-01,999,CA
C0092,2022-05-01,399,CA
C0092,2022-07-01,149,CA
C0092,2022-08-01,149,CA
C0092,2022-09-01,49,CA
C0092,2022-10-01,999,CA
C0092,2022-11-01,399,CA
C0092,2022-12-01,999,CA
C0092,2023-03-01,49,CA
C0092,2023-04-01,399,CA
C0092,2023-05-01,399,CA
C0092,2023-07-01,999,CA
C0092,2023-09-01,399,CA
C0092,2023-10-01,49,CA
C0092,2023-11-01,399,CA
C0092,2023-12-01,49,CA
C0093,2021-01-01,49,IN
C0093,2021-02-01,49,IN
C0093,2021-04-01,149,IN
C0093,2021-05-01,149,IN
C0093,2021-06-01,999,IN
C0093,2021-07-01,999,IN
C0093,2021-09-01,399,IN
C0093,2021-10-01,999,IN
C0093,2021-11-01,49,IN
C0093,2021-12-01,49,IN
C0093,2022-01-01,999,IN
C0093,2022-02-01,49,IN
C0093,2022-03-01,49,IN
C0093,2022-04-01,149,IN
C0093,2022-05-01,49,IN
C0093,2022-06-01,149,IN
C0093,2022-07-01,399,IN
C0093,2022-08-01,149,IN
C0093,2022-09-01,149,IN
C0093,2022-10-01,399,IN
C0093,2022-11-01,999,IN
C0093,2023-03-01,149,IN
C0093,2023-04-01,399,IN
C0093,2023-05-01,49,IN
C0093,2023-06-01,999,IN
C0093,2023-07-01,399,IN
C0093,2023-09-01,49,IN
C0093,2023-10-01,149,IN
C0093,2023-11-01,999,IN
C0093,2023-12-01,49,IN
C0094,2021-01-01,999,US
C0094,2021-02-01,149,US
C0094,2021-03-01,999,US
C0094,2021-04-01,399,US
C0094,2021-05-01,999,US
C0094,2021-06-01,149,US
C0094,2021-08-01,149,US
C0094,2021-09-01,149,US
C0094,2021-10-01,999,US
C0094,2021-11-01,149,US
C0094,2021-12-01,399,US
C0094,2022-01-01,399,US
C0094,2022-02-01,149,US
C0094,2022-03-01,399,US
C0094,2022-04-01,399,US
C0094,2022-05-01,999,US
C0094,2022-06-01,49,US
C0094,2022-09-01,399,US
C0094,2022-10-01,399,US
C0094,2022-12-01,149,US
C0094,2023-01-01,149,US
C0094,2023-02-01,399,US
C0094,2023-03-01,149,US
C0094,2023-04-01,999,US
C0094,2023-05-01,49,US
C0094,2023-06-01,49,US
C0094,2023-07-01,49,US
C0094,2023-09-01,999,US
C0094,2023-10-01,999,US
C0094,2023-11-01,149,US
C0095,2021-01-01,999,DE
C0095,2021-02-01,149,DE
C0095,2021-04-01,49,DE
C0095,2021-05-01,999,DE
C0095,2021-07-01,49,DE
C0095,2021-08-01,149,DE
C0095,2021-09-01,399,DE
C0095,2021-10-01,49,DE
C0095,2021-11-01,149,DE
C0095,2021-12-01,999,DE
C0095,2022-01-01,999,DE
C0095,2022-03-01,399,DE
C0095,2022-05-01,49,DE
C0095,2022-06-01,49,DE
C0095,2022-07-01,999,DE
C0095,2022-08-01,49,DE
C0095,2022-09-01,49,DE
C0095,2022-10-01,49,DE
C0095,2022-11-01,999,DE
C0095,2022-12-01,149,DE
C0095,2023-01-01,149,DE
C0095,2023-02-01,149,DE
C0095,2023-03-01,149,DE
C0095,2023-04-01,399,DE
C0095,2023-06-01,999,DE
C0095,2023-07-01,49,DE
C0095,2023-08-01,149,DE
C0095,2023-10-01,49,DE
C0095,2023-11-01,399,DE
C0096,2021-01-01,399,DE
C0096,2021-02-01,999,DE
C0096,2021-03-01,49,DE
C0096,2021-04-01,49,DE
C0096,2021-05-01,49,DE
C0096,2021-06-01,399,DE
C0096,2021-07-01,999,DE
C0096,2021-08-01,149,DE
C0096,2021-09-01,399,DE
C0096,2021-10-01,999,DE
C0096,2021-11-01,49,DE
C0096,2022-01-01,149,DE
C0096,2022-02-01,149,DE
C0096,2022-03-01,49,DE
C0096,2022-05-01,999,DE
C0096,2022-06-01,399,DE
C0096,2022-07-01,149,DE
C0096,2022-08-01,999,DE
C0096,2022-09-01,999,DE
C0096,2022-10-01,49,DE
C0096,2022-11-01,49,DE
C0096,2022-12-01,399,DE
C0096,2023-01-01,49,DE
C0096,2023-03-01,149,DE
C0096,2023-04-01,399,DE
C0096,2023-05-01,999,DE
C0096,2023-07-01,999,DE
C0096,2023-08-01,49,DE
C0096,2023-09-01,999,DE
C0096,2023-10-01,999,DE
C0096,2023-11-01,999,DE
C0096,2023-12-01,149,DE
C0097,2021-01-01,149,DE
C0097,2021-02-01,399,DE
C0097,2021-03-01,399,DE
C0097,2021-04-01,149,DE
C0097,2021-05-01,999,DE
C0097,2021-06-01,999,DE
C0097,2021-07-01,999,DE
C0097,2021-08-01,49,DE
C0097,2021-09-01,399,DE
C0097,2021-10-01,49,DE
C0097,2021-12-01,49,DE
C0097,2022-01-01,49,DE
C0097,2022-02-01,399,DE
C0097,2022-04-01,49,DE
C0097,2022-05-01,399,DE
C0097,2022-06-01,149,DE
C0097,2022-07-01,999,DE
C0097,2022-08-01,49,DE
C0097,2022-09-01,49,DE
C0097,2022-10-01,399,DE
C0097,2022-11-01,399,DE
C0097,2023-01-01,49,DE
C0097,2023-03-01,999,DE
C0097,2023-04-01,49,DE
C0097,2023-05-01,49,DE
C0097,2023-07-01,49,DE
C0097,2023-08-01,149,DE
C0097,2023-09-01,49,DE
C0097,2023-10-01,49,DE
C0097,2023-11-01,149,DE
C0097,2023-12-01,399,DE
C0098,2021-03-01,399,CA
C0098,2021-04-01,999,CA
C0098,2021-05-01,49,CA
C0098,2021-06-01,999,CA
C0098,2021-08-01,49,CA
C0098,2021-10-01,49,CA
C0098,2021-11-01,49,CA
C0098,2021-12-01,399,CA
C0098,2022-01-01,49,CA
C0098,2022-02-01,399,CA
C0098,2022-04-01,149,CA
C0098,2022-05-01,399,CA
C0098,2022-06-01,399,CA
C0098,2022-07-01,49,CA
C0098,2022-09-01,49,CA
C0098,2022-10-01,999,CA
C0098,2022-12-01,49,CA
C0098,2023-01-01,149,CA
C0098,2023-02-01,399,CA
C0098,2023-03-01,399,CA
C0098,2023-04-01,999,CA
C0098,2023-05-01,49,CA
C0098,2023-06-01,399,CA
C0098,2023-07-01,49,CA
C0098,2023-08-01,149,CA
C0098,2023-09-01,399,CA
C0098,2023-11-01,149,CA
C0098,2023-12-01,999,CA
C0099,2021-01-01,149,US
C0099,2021-02-01,49,US
C0099,2021-03-01,999,US
